Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,Termination
22,1209,31.108877672833795,3.7807560759074836,3.9999999999999996,2.2911361636278125,1.9999999999999998,3.764431447455338,2.083143077012023,54.50342673449115,75.00000000000001,5.6935450298323,27.973015998772254,50.00000000000001,49.99999879727639,31.10887758829888,3.7807560759074836,3.9999999999999996,2.2911361636278125,1.9999999999999998,3.764431447455338,2.083143077012023,54.50342673449115,75.00000000000001,5.693546232555918,27.973015998772254,50.00000000000001,50.00000000000001,2665967.038094811,14644.976391836624,2371.480568292365,115009.40521328173,76138.23350176984,3747.8113628280007,102.84083489135918,3359.8336390577965,11597.07883690477,3475.8200528678344,941.0560928409132,112363.4722266696,26.696412038682208,15.111084789662693,1.6866346888254014,331.97086745511956,753831.3329819033,148326.71595838523,128.9610590616289,100290.84971369604,126555.40667341929,47153.522200413194,1608.1737188067323,48208.181724492286,1836925.782870216,697703.9227094846,24153.290603654474,1174925.7222570977,7.085586511325379e-09,8.316091537058478e-09,9.773579942975282e-06,1.343479734945288e-06,2.8909731756789784e-06,7.758474520167098e-06,0.00011875972160300767,1.2379393531833966e-05,0.00042208922810637315,0.000400746770343354,0.0053704562339603155,0.00013931261310188878,0.0062133678839841324,0.005145344007673947,0.17515782595711019,0.006952262175734209,9.608037105660357e-09,1.3456599331524273e-07,4.9923423527438905e-06,2.4056938070659155e-06,2.6455420231483946e-08,3.5014569759272163e-07,1.9513880766970615e-05,1.6199172518168112e-05,9.775901130370447e-09,3.2933247246793925e-08,1.942629808860239e-06,5.690224852456116e-08,716.4205403327942,93,0
24,1656,31.108991857153843,3.780712193560305,3.9999999999999996,2.291182196554086,2.0000001,3.851029691927776,2.1179693619318125,54.51193579756012,75.00000000000001,5.6911857953925695,27.876662868430678,50.00000000000001,50.00000000000001,31.10899178421205,3.780711797973488,3.9999999999999996,2.291180430126782,1.9999999999999998,3.8510284371453993,2.117918818477248,54.51195690319694,75.00000000000001,5.6911898913025185,27.876429802948913,50.00000000000001,50.00000000000001,2896890.1212842274,9794.077604206701,2529.471689146216,116961.5241516946,75426.77603796382,3812.837010416418,104.44733219360381,3484.625669592884,11602.59560001833,3477.424981762616,941.44345532648,112412.79122038276,26.67592182214907,15.108013369369685,1.688024005150446,331.85758075637375,878321.0802650678,139774.40030851928,109.37890397305638,100567.33832478852,114884.48875989251,46714.46107567043,1596.8568045308157,47405.75859458022,1840842.9211527503,684314.528604297,23801.4116860161,1158521.5431234732,7.735987775959544e-09,8.395869536505179e-09,1.0319261679019257e-05,1.405171139882385e-06,2.8790610875954825e-06,7.717051518238608e-06,0.00011838663176375434,1.2352128167276503e-05,0.0004219493469026017,0.00040060760042445065,0.005368250324557904,0.00013924957636839288,0.006213277267000845,0.005145657298063721,0.1751605823806432,0.006951782726187759,9.4612806161962e-09,1.3301586300352618e-07,4.84392627025308e-06,2.3995282763257474e-06,2.6485830888258526e-08,3.513695331032489e-07,1.954741863984929e-05,1.6200391594122818e-05,9.845994341978312e-09,3.3167979515533805e-08,1.956029446548496e-06,5.740192952325612e-08,982.30739402771,132,0
185,1215,31.10918182952067,3.780755292755622,3.9999999999999996,2.2910492278648356,1.9999999999999998,3.8678264143983236,2.1169407592375586,54.510781450120604,75.00000000000001,5.691611288662028,27.8907947775367,50.00000000000001,50.00000000000001,31.10918180803855,3.78075529274732,3.9999999999999996,2.291049227862253,1.9999999999999998,3.867826314353429,2.1169407598599275,54.51078145136994,75.00000000000001,5.691612491116017,27.890794771166576,50.00000000000001,50.00000000000001,2890136.8130591656,9911.509740743653,2524.918496261118,116909.34653540966,75528.18120095014,3803.1861629917585,104.20894792264215,3466.1177375508614,11605.970358931088,3478.322183316076,941.7328782855229,112449.92978560881,26.684107937161148,15.125058541355187,1.6869271106351773,331.95608320271174,899863.1654837284,138878.9316717566,108.06938198541205,100725.99487904973,115293.68621892513,46716.48044667287,1596.9051114708914,47420.5193598294,1840435.9766495456,684662.9639773454,23810.73522356395,1158918.4127732161,7.717754511369471e-09,8.395781345861874e-09,1.0305811167081698e-05,1.4037229890801095e-06,2.8817907021691995e-06,7.725617338128479e-06,0.00011848126998477642,1.236001002641726e-05,0.0004217707616543714,0.00040051378185219883,0.005366599113430985,0.000139198795567057,0.006213262196280757,0.005145897779488485,0.17516218992161092,0.006951847565678009,9.42686209979428e-09,1.326948680987729e-07,4.812447400035243e-06,2.3987179085972164e-06,2.6493144198826946e-08,3.5144277533476096e-07,1.9552485279165504e-05,1.6205379651441115e-05,9.846948781926566e-09,3.3171360309644066e-08,1.956237663421948e-06,5.7404832223878646e-08,740.0424666404724,99,0
93,1174,31.109535428178997,3.780736490688424,3.9999999999999996,2.291162826841445,1.9999999999999998,3.8979559577293834,2.1165515809534137,54.5050538555528,75.00000000000001,5.693186928526525,27.894681616464975,50.00000000000001,50.00000000000001,31.109534086451134,3.7807469603580977,3.9999999999999996,2.291122174708617,1.9999999999999998,3.897956823081551,2.1169386300411053,54.50655583296426,75.00000000000001,5.692728479467584,27.89260846885815,50.00000000000001,50.00000000000001,2887145.2302527423,9962.119540760626,2522.718990152687,116869.89006023075,75535.15876367346,3801.406338617123,104.16407637535261,3463.6055869607135,11595.841054325116,3475.6928648998833,941.0092867398259,112355.59771105225,26.69616990080697,15.11485444324745,1.685223033752497,332.2607873860121,940446.2728779129,137164.9852559266,106.35110193037491,100993.64959622665,115418.17293380592,46718.84026894645,1596.937471524774,47425.649004645406,1840517.3724604114,684813.9373224507,23814.281791705056,1159111.5862183385,7.70652277236861e-09,8.390488745195618e-09,1.0296697214365753e-05,1.4026583321553776e-06,2.88078979225939e-06,7.723245992450795e-06,0.00011843755622315921,1.2354820515068994e-05,0.00042210621810175774,0.0004007516776253287,0.005370473911145109,0.00013931501053727132,0.006213312130603619,0.005145127579854487,0.1751583101041999,0.006952031777380235,9.355692403330898e-09,1.3198133329191147e-07,4.7511690669626484e-06,2.394805123774667e-06,2.6479302891687233e-08,3.5124991220863403e-07,1.954212837496539e-05,1.6197101005071e-05,9.841171902217051e-09,3.315190746403666e-08,1.9550925141923416e-06,5.737006614009519e-08,731.2420551776886,98,0
159,956,31.11020213151653,3.780752988914124,3.9999999999999996,2.2910265908470233,1.9999999999999998,3.5031918573232708,2.196919135849856,54.51178350974081,75.00000000000001,5.69137761943345,27.945799652965967,50.00000000000001,50.00000000000001,31.11020210779486,3.780753088914124,3.9999999999999996,2.2910265908470233,1.9999999999999998,3.5031918573232708,2.1969190358498563,54.51178350974081,75.00000000000001,5.69137761943345,27.945799652965967,50.00000000000001,50.00000000000001,3395559.137641088,6636.838165720784,2894.8631401177663,121176.2177704806,75972.56471203137,3765.019307803751,103.26445237029438,3391.6379788258905,11606.899794152472,3478.7436890578056,941.8490093574278,112463.28894455227,26.67704780338592,15.12524040915779,1.687396009852876,331.9401279303816,541124.0391438294,154217.1069686293,194.3291300617085,96445.4882858092,91435.34615049273,45521.01413189322,1566.3149971308117,45425.34461394783,1854155.4648668778,654765.3643271984,23023.537713170674,1122801.316866437,9.634199398523442e-09,8.686496585820053e-09,1.1672964420840632e-05,1.5552813715715268e-06,2.888751254290376e-06,7.750142528688052e-06,0.00011870091623112638,1.2376874257725904e-05,0.0004217175148516999,0.0004004795933522395,0.005365954367552751,0.00013918050331531115,0.006213177177264687,0.005145922858744295,0.17516055127307742,0.006951650566939936,1.0225994916605037e-08,1.4031031419091936e-07,5.515277133682278e-06,2.43775112479653e-06,2.6558873151962104e-08,3.540581030334877e-07,1.9624070917691686e-05,1.6206311920967012e-05,1.0004784145581824e-08,3.3690020044557916e-08,1.9861073768543827e-06,5.852757796711486e-08,553.3928170204163,74,0
189,1059,31.11023926332384,3.7807160869779377,3.9999999999999996,2.2911253183983042,1.9999999999999998,3.9522172748518427,2.1157663118425023,54.51592280656843,75.00000000000001,5.690143850186581,27.892209812796786,50.00000000000001,50.00000000000001,31.11023925283945,3.780716186977938,3.9999999999999996,2.291125318398302,1.9999999999999998,3.9522171748518424,2.1157663118424916,54.51592280656842,75.00000000000001,5.690143850186586,27.89220981279649,50.00000000000001,50.00000000000001,2882723.7957607945,10045.97710220251,2519.6791793831876,116851.41691274664,75569.79329113383,3801.353720139753,104.16227694180725,3461.520446235949,11607.861169712907,3478.8598427472166,941.8351708585117,112463.24244845138,26.671792289748463,15.118156874078815,1.6878723336869776,331.8767158748791,1017068.4111500697,134154.15446680307,105.77204161322126,101476.7714848317,115648.6404899321,46735.72395960814,1597.4263669408394,47452.41211772537,1840516.709374764,685160.93989385,23823.932495971367,1159553.3647018557,7.69337977888596e-09,8.392120755143672e-09,1.0284583694342763e-05,1.4012718113831553e-06,2.8816456534179332e-06,7.72572928324704e-06,0.00011847290993578106,1.2359589285806309e-05,0.0004217588973185706,0.0004004699981558298,0.005365987878683757,0.000139182502320756,0.006213217971592037,0.005145976721434614,0.17516332383516026,0.006951574487817853,9.23815639947351e-09,1.308604466520891e-07,4.646666479900451e-06,2.391139350112579e-06,2.649018809791922e-08,3.5137604520263057e-07,1.954992733707741e-05,1.6204154951633402e-05,9.843895964520753e-09,3.316107791437603e-08,1.9556503813477346e-06,5.7384041532665685e-08,665.3771736621857,89,0
190,1091,31.110480712345044,3.7807990719216535,3.9999999999999996,2.29104266002855,1.9999999999999998,3.9709598871481893,2.117693651818527,54.5006690375585,75.00000000000001,5.6943216275930535,27.90092953239582,49.99999879727639,50.00000000000001,31.110480646127847,3.7807990719216535,3.9999999999999996,2.29104266002855,1.9999999999999998,3.9709598871481893,2.117693651818527,54.5006690375585,75.00000000000001,5.694322830316673,27.90092953239582,50.00000000000001,50.00000000000001,2894436.166318432,9831.035908072488,2527.967341366718,116931.94391192502,75544.53193754265,3797.9453861062757,104.08243810694866,3457.915756684317,11598.898145196152,3476.103320760526,941.1729556118806,112380.20925657032,26.70859419962334,15.12196388967978,1.6859594174475667,331.9528263005681,1045756.6304308153,132914.6627977469,106.18875254934753,101604.9610359972,115110.60079410164,46694.12784925551,1596.283300994333,47390.12892259772,1840367.8526240638,684322.5519830792,23801.380819483005,1158479.1572976916,7.73229613461452e-09,8.396333476720588e-09,1.0319641768123333e-05,1.405344048383976e-06,2.882768753255826e-06,7.728587897135505e-06,0.0001185095330917619,1.236081422139956e-05,0.00042199836210872927,0.00040070846519102773,0.005369828789629246,0.00013929143280454363,0.0062133895820477136,0.005145513350372593,0.17515821769508144,0.0069525033827433904,9.196461700772625e-09,1.304497679284863e-07,4.610009182756819e-06,2.3894036549218555e-06,2.648933024645106e-08,3.514094206640144e-07,1.954988094189674e-05,1.6202668840101195e-05,9.84678797121178e-09,3.317084103280347e-08,1.956190648675633e-06,5.740573374081419e-08,627.3980209827423,84,0
136,936,31.113008647154416,3.7807451224715405,3.9999999999999996,2.2910800559941036,1.9999999999999998,2.9693394438039395,2.1334080306058656,54.50900650058127,75.00000000000001,5.692110565127429,27.71248764264799,50.00000000000001,49.99999879727639,31.11300856888674,3.7807452224715403,3.9999999999999996,2.2910800559941036,1.9999999999999998,2.9693394438039395,2.1334080306058656,54.50900650058127,75.00000000000001,5.692110565127429,27.71248764264799,50.00000000000001,50.00000000000001,2997422.712425368,8223.838196374027,2600.08831604417,117802.7184415827,74124.50520364603,3928.5959115212654,107.31708251058572,3712.42484416446,11602.479557158946,3477.5750319890612,941.5263182320047,112421.42872611714,26.679905021677932,15.1174455349052,1.6873012543828905,331.97241746888267,219409.3068693493,205477.31908590175,811.7640068318216,95626.70885497793,109448.48258072144,46608.71884370146,1594.098690280934,47121.51527532852,1842682.7824163581,678393.1723242842,23645.61713841158,1151277.741920399,8.058366291899444e-09,8.440138765471878e-09,1.0573752553368533e-05,1.4337735009398935e-06,2.85905632265053e-06,7.646484014047174e-06,0.0001177660786318763,1.2305808649913412e-05,0.00042187910431934294,0.0004005948536362148,0.005367829897018889,0.00013923627618896855,0.00621327968702007,0.005145683191840132,0.1751603050722472,0.0069518442433660595,1.0620793711825692e-08,1.4511529146986684e-07,5.921142835348798e-06,2.459990022784363e-06,2.6502647066746056e-08,3.519509560195303e-07,1.9564927649665773e-05,1.6203028409211484e-05,9.878155378514158e-09,3.3274951537429103e-08,1.962161281699213e-06,5.762919142239206e-08,537.587434053421,72,0
29,1652,31.11436744766912,3.780745339579635,3.9999999999999996,2.2911385950738543,1.9999999999999998,2.9189569497124044,2.1416197928005323,54.50368190510487,75.00000000000001,5.693540093698491,27.776045388537984,50.00000000000001,50.00000000000001,31.114367319186243,3.780748109426704,3.9999999999999996,2.2911347934204045,1.9999999999999998,2.918944273492625,2.1413414358337817,54.50368743575953,75.00000000000001,5.693533881303431,27.773185643528134,50.00000000000001,50.00000000000001,3050097.009883471,7556.198911701067,2637.506000127942,118233.45846307519,74595.0020273255,3884.5535946603695,106.22532499309034,3626.6359636008647,11595.76098257078,3475.737970964451,941.0312727793216,112357.69578579914,26.689684990413753,15.10928822216279,1.6866689382043458,332.05919410698215,205467.100026817,209589.352875314,890.9759859108369,95581.15070282448,107157.99440762003,46440.227089689826,1589.757047554288,46877.600520862135,1843938.819962546,675278.724715838,23563.327417738063,1147494.050216123,8.236111679062372e-09,8.462759347514835e-09,1.0709214004823814e-05,1.4488990675527774e-06,2.866209650245748e-06,7.671917681473912e-06,0.0001179836770456673,1.2320841705537484e-05,0.000422106089765398,0.0004007628779469093,0.0053705855619058385,0.00013931789441897193,0.006213330134901577,0.005145224211278504,0.17515681244792455,0.006952092054774042,1.0633375081361772e-08,1.4525090029491153e-07,5.926388035944395e-06,2.4600527778356074e-06,2.6501567892177847e-08,3.521177175355952e-07,1.9566413895643997e-05,1.619830431359924e-05,9.891507666757284e-09,3.3318949130636114e-08,1.9646680447008487e-06,5.7727972556289745e-08,967.5507445335388,130,0
77,1441,31.121914175585403,3.7807316772974615,3.9999999999999996,2.29115704564423,1.9999999999999998,2.7023185841567137,2.139009341001394,54.50357817697475,75.00000000000001,5.693625171815276,27.757915829379773,50.00000000000001,50.00000000000001,31.12191414856028,3.7807317772974613,3.9999999999999996,2.29115704564423,1.9999999999999998,2.7023185841567137,2.139009341001394,54.50357817697475,75.00000000000001,5.693625171815276,27.757914626656156,50.00000000000001,50.00000000000001,3033241.503155645,7756.712493868537,2625.42616924877,118089.84913035529,74460.46523637006,3897.295764460104,106.54018592765316,3651.614549251823,11593.597122950883,3475.4089741910966,940.9363542781706,112343.07082889252,26.684616162677536,15.106431104140114,1.6865225961716268,332.1724179614629,156227.21127595005,234096.7409250712,1348.1324402354935,96769.35635733299,107887.3115467059,46491.986390647,1591.0809970187906,46953.05791761541,1843572.1143029376,676267.3948748232,23589.309620153705,1148696.8583597774,8.177519027368332e-09,8.453750165446782e-09,1.0664794409820781e-05,1.4439274335253173e-06,2.8635792583443235e-06,7.663201158100073e-06,0.00011789914860314566,1.2314257265185103e-05,0.00042215900854977354,0.0004008028124255526,0.0053711163446199806,0.00013933503526600117,0.00621333863707373,0.005145069041180535,0.17515670285321375,0.006951989195833735,1.053533592136146e-08,1.4468999088552887e-07,5.812091581779061e-06,2.4525544519874986e-06,2.6496774852912616e-08,3.519965776957797e-07,1.9562143401584498e-05,1.6196663169335224e-05,9.885357392839472e-09,3.32985535773113e-08,1.963491810862958e-06,5.7685433782833024e-08,1090.7014997005463,111,0
8,1096,31.123629209861168,3.7807174052407473,3.9999999999999996,2.291217337816887,1.9999999999999998,2.661183897717745,2.140350230571871,54.506716621668275,75.00000000000001,5.692639487770563,27.763825997520907,50.00000000000001,50.00000000000001,31.123629202101426,3.780717505240747,3.9999999999999996,2.2912172378168867,1.9999999999999998,2.661183897717745,2.140350230571871,54.506716621668275,75.00000000000001,5.692639487770563,27.763825997520907,50.00000000000001,50.00000000000001,3042084.895584139,7651.216293191661,2631.7108075547653,118168.01703203731,74513.9167800576,3892.6725358830254,106.42560131642958,3642.0204208400005,11596.219838783793,3475.7291602901773,940.9945380574634,112354.49942503366,26.688542749252473,15.105435463781587,1.6866005855823512,332.0665010965072,149894.14371245625,238939.86746926687,1446.4027681114376,97079.03715095286,107481.42157151483,46470.18571059044,1590.539761277954,46918.880443018366,1843944.927460941,675796.1254012765,23576.954225759764,1148144.4964285688,8.206588232013537e-09,8.4576291279333e-09,1.0685669435462825e-05,1.4462148155552922e-06,2.86426137490403e-06,7.665594931207833e-06,0.00011791737649542312,1.2315681898403831e-05,0.00042214039422900507,0.00040075570048102023,0.0053706412782573215,0.00013932051221328406,0.006213293470946567,0.0051451678574023175,0.17515721684769991,0.006951968768815876,1.0503671428541874e-08,1.4444286961552232e-07,5.776335327809364e-06,2.4503011722088157e-06,2.649696303686582e-08,3.520284089058315e-07,1.956265554272588e-05,1.6196115256162936e-05,9.887687782986248e-09,3.330617405158675e-08,1.9639312348104915e-06,5.770247783633772e-08,632.5874474048615,85,0
103,1199,31.124355989253658,3.7807439273910686,3.9999998999999997,2.291122744110783,1.9999999999999998,3.166751348951071,2.276363555786226,54.50805796830788,75.00000000000001,5.6923314197277515,28.0140952387176,50.00000000000001,50.00000000000001,31.124353279657914,3.7807469211697127,3.9999999999999996,2.291098361397391,1.9999999999999998,3.166800962775256,2.2763493742233996,54.50977375856498,75.00000000000001,5.691887595357569,28.015521500087104,50.00000000000001,50.00000000000001,3834954.1872154097,20050.945507747016,3270.1762332005637,125133.03551179037,76490.8741555422,3718.9237232189053,102.1254352958833,3303.0873609369028,11600.908241165012,3476.90932058442,941.3394128534301,112399.65549623972,26.69263111928572,15.119566848432795,1.6859470685269247,332.1008371523245,338908.9788723653,171311.34964751438,418.8442852818629,93246.72387977218,70298.74774383727,44366.55045942169,1537.1046336910338,43476.680493181404,1875618.59771104,626436.0902876016,22276.155813573114,1089417.8918442843,1.2352638072519237e-08,9.226428567206938e-09,1.3186230150475923e-05,1.7180642594300005e-06,2.8962137899238655e-06,7.777084356876123e-06,0.00011892432460073734,1.2392390417198351e-05,0.00042194178675305263,0.00040062598927628523,0.005368527136380546,0.0001392569713308038,0.0062131178520103865,0.0051453563369381755,0.1751554724981872,0.00695178188485046,1.0765978374116155e-08,1.453426983407984e-07,5.994298195311805e-06,2.469937349502223e-06,2.6610482166424047e-08,3.5628660350094474e-07,1.9682370083924717e-05,1.6200307208729654e-05,1.0153545662822502e-08,3.416469157828399e-08,2.0138344180768104e-06,5.9586376613213865e-08,724.1983985900879,97,0
126,1138,31.126580422347693,3.7807826645489246,3.9999999999999996,2.2911133709382043,1.9999999999999998,2.7739193561911613,2.030768244639291,54.49391561077019,75.00000000000001,5.696283485761686,28.41513810655846,50.00000000000001,50.00000000000001,31.126579746054446,3.780779121436213,3.9999999999999996,2.2911633497859683,1.9999999999999998,2.773862808396255,2.030765941123117,54.493103612397725,75.00000000000001,5.696466467759846,28.414200815422337,50.00000000000001,50.00000000000001,2315844.876726759,24569.41453524529,2138.7012581844433,111985.03009167442,79637.53678202539,3455.6565696558173,95.64784492710342,2805.0843244080065,11587.489100823706,3473.521595541784,940.4770400436555,112285.60466004668,26.711535447482547,15.110893965864275,1.6846698951214525,332.3085572038101,156985.88931367506,240139.60322282423,1347.643285581158,98481.30840084839,146369.25079223333,47602.01385415465,1619.9993915433643,49243.43324799556,1833743.3484176616,718372.0813647262,24695.988931511616,1200558.6038184736,6.269126581835579e-09,8.23032883691068e-09,9.003308504203114e-06,1.2549907033702376e-06,2.944666576382197e-06,7.949686023116374e-06,0.00012043280352858989,1.2505977993978951e-05,0.0004223213992676075,0.0004009587651762583,0.005373656433255928,0.00013940741521363187,0.006213401095546798,0.005144674041574164,0.1751525886392393,0.0069525308215984336,1.035889640087514e-08,1.4367458128101502e-07,5.710521845731786e-06,2.4422691067216287e-06,2.6405515066367244e-08,3.481697683257459e-07,1.9458808246844872e-05,1.6194975351883265e-05,9.66834545901391e-09,3.256771509804712e-08,1.9219016787488188e-06,5.613529129376781e-08,665.4489488601685,89,0
85,1183,31.126800597856917,3.7806979890028076,3.9999999999999996,2.2913827507006075,1.9999999999999998,2.590842132233044,2.139658916112274,54.49812315207222,75.00000000000001,5.694906719033107,27.756230880629808,50.00000000000001,49.99999879727639,31.12680053893556,3.7806979890028076,3.9999999999999996,2.2913827507006075,1.9999999999999998,2.5908422322330438,2.139658916112274,54.49812315207222,75.00000000000001,5.694906719033107,27.756230880629808,50.00000000000001,50.00000000000001,3036982.2601522817,7709.248607632106,2627.9225942472967,118105.04198270003,74411.83658099087,3899.5289196118983,106.5965354421437,3657.074400655037,11582.931003782316,3472.074083365642,939.9876079446567,112225.23402217153,26.70624054172674,15.086313077251194,1.6853577695963424,332.2570324002138,140398.38114297902,247943.0676536698,1629.9666959433978,97747.08336974576,107644.93416666938,46485.35215208425,1590.8860418951683,46937.54292786787,1844031.7695087688,676060.684215279,23583.30573089223,1148478.6095808954,8.186677295847089e-09,8.449858768533989e-09,1.0670771843916688e-05,1.4445114044359284e-06,2.8614413530365417e-06,7.657000471835183e-06,0.00011781273254182297,1.2305242131634216e-05,0.0004226184264613825,0.000401090632061435,0.005376204031470872,0.00013948606669657277,0.0062133992680185705,0.005144231585701608,0.1751513465028848,0.006952384728458907,1.0425444690610398e-08,1.4378425654194792e-07,5.696435468788394e-06,2.4439476790102096e-06,2.647880640957688e-08,3.5177189317613173e-07,1.9549045117907747e-05,1.6185350500638318e-05,9.879788691139261e-09,3.32796227395309e-08,1.9623688824943937e-06,5.765450196638076e-08,946.3089644908905,96,0
184,1070,31.13088626255352,3.7807147349713235,3.9999999999999996,2.291200133329541,1.9999999999999998,2.5232512213550526,2.175463436442914,54.51069711809161,75.00000000000001,5.691573961126222,27.767217500178948,50.00000000000001,50.00000000000001,31.13088626255352,3.7807147349713235,3.9999999999999996,2.291200133329541,1.9999999999999998,2.5232512213550526,2.175463436442914,54.51069711809161,75.00000000000001,5.691573961126222,27.767217500178948,50.00000000000001,50.00000000000001,3264528.05943478,6178.930657848833,2794.4282017107184,120048.92214847964,74557.96118623672,3889.5725130310248,106.34728208606195,3635.2248998502337,11600.459133819044,3476.742682077268,941.2621056033205,112390.38330428257,26.69184175351368,15.116608270147324,1.6854930611033527,332.1911252356159,136787.11240360053,251929.34705210646,1751.6579109107804,97763.92111455492,96970.04223558899,45961.24923375382,1577.5453663901476,46056.75398510383,1850043.4143297093,662693.4371687835,23232.114917958763,1132327.3945735397,9.047628716211794e-09,8.585199237223838e-09,1.1285866864168664e-05,1.5127174824775166e-06,2.8650016124250746e-06,7.6679999558533e-06,0.00011794200493063435,1.2318076474459096e-05,0.0004219989968353744,0.00040064070759951773,0.005368868989756161,0.00013926810777208171,0.006213187183785856,0.005145310706195553,0.17515884386847388,0.006951752785014281,1.0427376484566564e-08,1.436604731198289e-07,5.668056287268e-06,2.4449783305104147e-06,2.6528001285083892e-08,3.5320510719242864e-07,1.9595738052339267e-05,1.619786726807762e-05,9.957766114142044e-09,3.3536415714463384e-08,1.9771994155140817e-06,5.819992566155945e-08,620.2877883911133,83,0
18,1189,31.13417692716781,3.7807471453302677,3.9999999999999996,2.2911555358434694,1.9999999999999998,2.441871407513974,2.139794605017747,54.496905092071025,75.00000000000001,5.695489063005749,27.94134561527925,50.00000000000001,50.00000000000001,31.13417689833552,3.7807472453302675,3.9999999999999996,2.2911555358434694,1.9999999999999998,2.441871307513974,2.139794605017747,54.496905092071025,75.00000000000001,5.695489063005749,27.94134561527925,50.00000000000001,50.00000000000001,3037860.289020512,7698.044915298026,2628.7127811361624,118117.62153078319,75873.60309507999,3770.507381708513,103.40076380674643,3404.8105827356217,11587.012899437455,3473.7983511597995,940.5244902982738,112288.0924574452,26.6904296161278,15.100087965944402,1.6862946689771738,332.2361033848155,126744.23254967885,268249.66109454044,2063.419220526407,99458.44098892124,108349.35492924372,46340.8872564519,1587.187748344443,46817.89921707685,1843585.2268497627,675935.864522386,23580.304415519728,1148278.6535364494,8.194015764004068e-09,8.454746721171233e-09,1.0678584839699495e-05,1.445503614706237e-06,2.8859803807196696e-06,7.741937750624898e-06,0.00011859841185040796,1.2365927311676163e-05,0.0004223426176683282,0.0004009625570117262,0.005373564784681954,0.00013940729943098893,0.006213414526321163,0.0051446986172663965,0.175153339667432,0.006952255642108637,1.0237991457576774e-08,1.422440340597192e-07,5.499827190987229e-06,2.43324385086037e-06,2.6492917482062456e-08,3.5195512782501596e-07,1.9559068530020573e-05,1.619390551959778e-05,9.885219305676692e-09,3.3298044114026496e-08,1.9634485944956756e-06,5.768654832926395e-08,810.4464831352234,92,0
